customer_id,first_name,last_name,email,phone,address,city,state,country,zip_code,registration_date,customer_segment,acquisition_channel
C000579,Sarah,Murray,dayalexis@example.com,(409)781-9894x810,"83847 Downs Plains, Lake Dianeport, PR 42659",Julieview,Delaware,South Africa,41658,2024-06-11,Standard,Social Media
C000580,John,Martin,gregory04@example.com,226-425-7120x7231,"0207 Reilly Village, West Elizabeth, NV 47537",Millerstad,North Carolina,Ghana,75869,2024-02-27,Basic,Email
C000581,Derrick,Winters,clarence72@example.com,+1-939-230-1753x63979,"16318 Hill Vista, Lake Tiffanytown, MS 84345",Lake Timothy,New Hampshire,Turks and Caicos Islands,28727,2024-01-04,Basic,Organic
C000582,Kevin,Franklin,kathrynwest@example.net,2009062727,"0951 Tracy Road, North Yesenia, NJ 86219",Mooneyberg,Indiana,Djibouti,22567,2023-08-19,Basic,Organic
C000583,Jared,Cain,isaac58@example.net,001-886-547-7836,"736 Walls Springs, Port David, AL 49416",Claireview,Rhode Island,Romania,78514,2023-09-04,Premium,Social Media
C000584,Marcus,Dominguez,shirleyking@example.com,(623)506-8384x03307,"33198 Brown Point Suite 059, West Lee, KY 96703",Mccarthystad,Nebraska,Azerbaijan,38718,2023-10-24,Premium,Organic
C000585,Leslie,Richards,thomas52@example.net,001-589-462-1445x11613,"PSC 4486, Box 7333, APO AP 58099",Lake Michelle,Iowa,Liberia,99698,2025-02-04,Standard,Organic
C000586,Theresa,Swanson,lstanley@example.org,811.697.6619x38225,"384 Alan Ports, Fryefort, AR 76007",Lake Cindyshire,Virginia,Swaziland,41217,2023-09-09,Basic,Organic
C000587,Shawna,Brennan,gene61@example.com,+1-704-745-8982,"6441 Pope Place Apt. 674, Christinaborough, WI 80078",Brittneymouth,Wisconsin,British Virgin Islands,75854,2023-12-13,Standard,Paid Search
C000588,Randy,Thomas,swansonbrittany@example.org,001-461-213-8089x99612,"25947 Christopher Shoal Apt. 717, Alexanderbury, NH 80628",Raymondburgh,New Hampshire,Saint Barthelemy,70014,2024-12-09,Basic,Social Media
C000589,Dustin,Burgess,christinamcmahon@example.com,+1-750-436-1915x40174,"23102 Bernard Island, Lake Elizabethshire, CT 16850",Port Alyssaport,Tennessee,United States Minor Outlying Islands,72740,2024-07-05,Premium,Organic
C000590,Maria,Cummings,kelly83@example.com,824.264.5175x4779,"2132 Vazquez Rue, Johnport, OK 84123",South Samanthabury,Maine,Djibouti,85076,2024-11-14,Standard,Organic
C000591,Andre,Johnson,jacob93@example.com,221.858.4012x21441,"165 Rachel Tunnel Suite 398, East Laurenstad, VA 00880",North Troybury,Oklahoma,Armenia,40385,2024-12-11,Standard,Social Media
C000592,Jamie,Henderson,hbarrett@example.org,723-831-6314x5947,"769 Singleton Hill Suite 037, West Samanthaberg, CO 09248",Rebeccachester,Utah,Antigua and Barbuda,90419,2023-10-12,Standard,Email
C000593,Crystal,Shields,knunez@example.com,(442)888-1273x4034,"546 Romero Cape Suite 364, Nicoleview, CT 67678",Meredithshire,West Virginia,Togo,96287,2024-03-05,Premium,Paid Search
C000594,Jose,Olsen,winterskathy@example.com,9362138169,"567 Allison Estates, Jessicafort, AK 96885",Jamesborough,Idaho,Guinea,92270,2023-08-25,Basic,Email
C000595,Christopher,Richardson,megangray@example.com,+1-977-236-5435x87122,"1072 David Roads, North Samanthaside, MO 32976",Lake Michael,Washington,Afghanistan,81484,2024-08-25,Basic,Paid Search
C000596,Derek,Hendrix,holmesomar@example.com,473-400-1016x3142,"77882 Williams Row Suite 052, East Terry, WI 74302",Jonesbury,New York,Zimbabwe,86145,2023-12-13,Premium,Paid Search
C000597,William,Weber,jhernandez@example.com,6535986364,"57961 Melinda Passage Apt. 281, Jeffreyland, MN 77964",Garrettstad,Minnesota,Turks and Caicos Islands,81471,2024-10-31,Premium,Referral
C000598,Antonio,Delacruz,xjames@example.org,3373013538,"4368 Snyder Field, South Caitlin, LA 47065",South Amberfurt,Montana,Belarus,82734,2025-07-06,Standard,Referral
C000599,Katherine,Smith,joshuajohnson@example.com,5437544952,"670 Terry Common Suite 194, East Hollymouth, HI 05154",Petersonmouth,Hawaii,Libyan Arab Jamahiriya,10675,2023-11-03,Basic,Paid Search
C000600,Johnny,Fisher,susanglass@example.net,819-269-1952x359,"38780 Rivers Village Apt. 045, South Diana, SC 68695",Deanmouth,Maryland,Senegal,66192,2024-09-13,Standard,Referral
C000601,Nicole,Russell,kingdarren@example.com,845-405-2707x7641,"762 Sanders Drive Apt. 765, Nashview, IL 83001",Lake Melinda,Kentucky,Vietnam,10671,2025-04-12,Premium,Paid Search
C000602,Jessica,Moore,johnsonronnie@example.org,(273)984-2183x5689,"642 Hall Freeway, Ortizshire, GU 65508",New Christine,Mississippi,Israel,20236,2024-05-04,Standard,Social Media
C000603,Dylan,Perez,bfoley@example.org,461-511-5734x7647,"982 Lang Summit Apt. 390, East Justin, MD 88939",Mckinneyshire,North Dakota,Latvia,62442,2024-01-14,Standard,Social Media
C000604,Heather,Murray,kristin08@example.org,001-743-548-3783x05178,"7664 Karen Green, East Jonathan, FL 89199",Stephenshire,Mississippi,Kuwait,40283,2023-10-28,Basic,Organic
C000605,Hannah,Roberts,hernandeztheresa@example.com,001-697-703-8164x694,"05439 Holt Land, Luisport, WA 59632",Jacobsport,Washington,Botswana,68234,2024-01-04,Standard,Social Media
C000606,Paul,Soto,dlee@example.com,608-369-8501x788,"PSC 5593, Box 9457, APO AE 55358",North Kevin,Pennsylvania,Korea,78543,2024-10-06,Basic,Referral
C000607,Timothy,Walsh,mford@example.org,(401)348-0624x7150,"07603 Carter Mall Apt. 718, North Joshua, IA 01006",Thomasview,Maryland,Tajikistan,65573,2024-07-19,Premium,Organic
C000608,Marc,Jordan,jenniferanderson@example.net,609-789-1097x29451,"Unit 0912 Box 7667, DPO AP 76152",Randallshire,Connecticut,Saudi Arabia,77819,2024-04-04,Standard,Social Media
C000609,Brendan,Sanford,lee94@example.net,5218210923,"1250 Victoria Locks, Nicolemouth, FL 57905",Port Laurie,Utah,Burundi,81353,2025-07-13,Basic,Social Media
C000610,Melissa,Graves,john80@example.net,(536)442-9906x96093,"698 Amy Locks, Ramirezfurt, WY 35355",Lake Davidtown,Pennsylvania,Kazakhstan,26792,2025-05-11,Basic,Email
C000611,Bianca,Bryan,willischarles@example.net,+1-363-789-0497x680,"78584 Andrea Brook, New Theodorestad, WV 22124",South Andrew,North Dakota,Greece,88332,2024-12-27,Basic,Social Media
C000612,Brittney,Aguilar,ijimenez@example.org,+1-903-600-5616x509,"442 Jackson Trafficway, Danielmouth, VT 32831",Gamblechester,Nebraska,Oman,64387,2024-03-31,Standard,Social Media
C000613,Maria,Hall,phernandez@example.net,797.371.7537x3432,"PSC 6793, Box 0508, APO AE 30990",Lynchshire,Pennsylvania,Uganda,51218,2024-06-21,Premium,Email
C000614,Kevin,Tran,kristinwalker@example.com,922.755.1028,"Unit 0868 Box 9905, DPO AP 84022",Charleschester,Alaska,Slovakia (Slovak Republic),38607,2024-06-03,Standard,Organic
C000615,Natalie,Orozco,barreraraven@example.net,589.586.1615x4538,"30224 Jacob Drives Apt. 031, Manuelfurt, PR 99308",Theresaside,Mississippi,Saint Helena,56820,2025-04-12,Premium,Email
C000616,Garrett,Hernandez,bobby72@example.org,001-851-961-7023,"PSC 0231, Box 7539, APO AA 15289",New Jennifermouth,South Carolina,Turkey,98622,2024-06-21,Basic,Social Media
C000617,Maria,Thomas,tiffanyparker@example.org,733-605-5939,"7485 Elizabeth Route Apt. 503, Danafurt, RI 75699",South Jeremyborough,Maryland,Ecuador,13706,2024-11-20,Basic,Social Media
C000618,Ashley,Thompson,bryanfranklin@example.net,(356)756-3588x04252,"PSC 7388, Box 3173, APO AP 23785",Williamsside,Delaware,Cayman Islands,88853,2024-11-23,Basic,Social Media
C000619,Austin,Garcia,ztaylor@example.org,823.900.4531x86808,"38422 Weaver Island, Sierraside, OR 39423",Port Steven,Montana,Vietnam,24716,2023-12-19,Premium,Email
C000620,Carla,Clark,sheltoncarla@example.org,857.393.2239,"2488 Duncan Loaf Suite 458, Alexanderville, UT 53586",Deborahview,Wyoming,Suriname,00947,2024-09-30,Standard,Organic
C000621,Richard,Odonnell,tyler23@example.org,(670)469-3824x47941,"76731 Mccoy Haven Apt. 576, West Aliciaport, NY 03206",Alexview,South Dakota,United States of America,75569,2024-04-30,Basic,Organic
C000622,Scott,Williams,christopherdaniels@example.com,437.840.9196,"81120 Moore Meadow Suite 596, South Caseyland, NJ 84717",Port Gregbury,Nebraska,El Salvador,43129,2025-06-30,Basic,Email
C000623,Sharon,Rivera,becky70@example.org,522-718-6808x3548,"70424 Lewis Roads, Jackbury, VA 55718",Allisonstad,Alabama,Azerbaijan,99604,2025-04-14,Standard,Paid Search
C000624,Ana,Shaw,ygarcia@example.org,6728929940,"Unit 3593 Box 4177, DPO AE 04250",Blakehaven,Virginia,Tonga,13117,2024-02-29,Basic,Social Media
C000625,Brittany,Stokes,jcox@example.net,(463)591-5773x786,"2003 Scott Rest Suite 870, East Nancybury, MP 02128",Hicksville,Maine,Jamaica,32552,2024-03-03,Premium,Paid Search
C000626,Mary,Hays,sydneybrown@example.org,774.364.5708x6269,"Unit 6278 Box 1479, DPO AE 62835",North Frank,Pennsylvania,Bahamas,47044,2024-01-11,Basic,Social Media
C000627,Denise,Hernandez,robertscody@example.com,632.492.1757x5415,"USS Watts, FPO AA 72774",Lake Madeline,Pennsylvania,Romania,25341,2024-02-29,Basic,Paid Search
C000628,David,Pruitt,garypowell@example.net,001-498-845-8761,"04531 Joshua Landing, Port David, ND 72304",Port Haroldbury,Illinois,Uruguay,98909,2023-11-26,Basic,Organic
C000629,Thomas,Bradley,pcordova@example.org,(984)557-6230,"285 Fischer Crossing, Lake Keith, OK 47476",Gordonmouth,Utah,El Salvador,14460,2023-11-09,Basic,Organic
C000630,Bryan,Walker,tamicruz@example.org,206.500.2470,"042 Thomas Locks Apt. 702, Chelseaview, NV 23964",Lawsonfort,New Mexico,Fiji,74559,2024-09-09,Standard,Email
C000631,Edward,David,jgonzalez@example.net,847-812-8923x015,"49963 Roberson Dale Suite 281, South Zacharyburgh, WA 31969",South Laurie,Tennessee,Slovakia (Slovak Republic),82208,2024-04-23,Premium,Referral
C000632,Ronald,Peters,nathan37@example.com,555-798-4913,"570 Kyle Throughway Suite 600, North Lisaland, VT 59102",New Amyland,Louisiana,Bahrain,21699,2023-11-05,Standard,Paid Search
C000633,Kyle,Cook,robert03@example.net,(454)821-4996,"156 Jonathan Ridge Apt. 842, West Sherristad, VA 97523",New Claireland,Montana,Liechtenstein,87792,2023-11-25,Premium,Social Media
C000634,Crystal,Ballard,xjohnson@example.com,+1-510-275-6397,"3448 Brittany Pines Suite 738, Lewisberg, WY 01653",Morganport,Oklahoma,Niue,92730,2024-07-01,Standard,Email
C000635,Morgan,Woods,jennifer40@example.com,+1-228-427-1942x92936,"690 Hampton Well, Whitefurt, WI 82346",North Melvin,New Mexico,Mauritius,89834,2023-12-29,Premium,Paid Search
C000636,Darrell,Mejia,brownkeith@example.com,(471)897-5944x76323,"5620 Flores Court Suite 166, Robinsonberg, MH 37055",Port Victoria,New Mexico,Bahrain,42360,2023-12-11,Premium,Referral
C000637,John,Martinez,hernandezmichael@example.org,001-782-670-5245x43146,"984 Courtney Turnpike Suite 762, West Luismouth, MT 45644",Tracieland,Ohio,Brazil,39811,2023-10-31,Standard,Referral
C000638,Lisa,Conley,vgriffith@example.net,967.565.0672x27071,"08203 Maria Junctions, Kingstad, KY 24300",Lauraland,Florida,Netherlands,09388,2025-01-22,Basic,Social Media
C000639,Hunter,Watkins,jasonlopez@example.net,8194915589,"06606 Joy Point, Roberthaven, CT 40622",Thomasside,New Jersey,Maldives,23024,2025-04-17,Premium,Social Media
C000640,Sierra,Robertson,berickson@example.net,960.617.9001x7383,"164 Little Pass Apt. 900, Michelleside, OH 43273",Crystalville,California,Austria,93004,2025-01-04,Standard,Social Media
C000641,Andre,Smith,jonesbenjamin@example.org,591.392.1856,"937 Martin Radial Suite 532, Port Joseph, SC 93702",Christopherberg,Mississippi,Switzerland,30500,2025-01-07,Basic,Social Media
C000642,Michelle,Collins,pbrooks@example.org,297.896.2580x381,"USNS Figueroa, FPO AP 18151",New Carolville,Massachusetts,Benin,72799,2024-10-13,Premium,Email
C000643,Elizabeth,Wilson,torreszachary@example.net,+1-904-271-9519x542,"9525 Fritz Points, New Latoya, MN 99466",Ramirezmouth,North Dakota,Azerbaijan,67991,2024-09-07,Premium,Paid Search
C000644,Stephanie,Butler,aallen@example.net,984-713-8640x71097,"6099 Annette Rapid, Nelsonville, KS 03112",Silvaport,Pennsylvania,Guadeloupe,99696,2024-02-12,Premium,Email
C000645,Ryan,Terry,kayla79@example.org,(981)384-1892,"22018 Smith Walks, Lake Gabrielleview, MT 48448",East Brenda,Illinois,Paraguay,17673,2025-06-09,Basic,Social Media
C000646,Kara,Freeman,michellebailey@example.net,001-222-942-5476x2530,"499 Makayla Brooks Apt. 175, Haleyshire, AS 28803",Marshtown,New Jersey,Libyan Arab Jamahiriya,71123,2025-07-25,Premium,Email
C000647,Patrick,Solomon,vazquezjesse@example.org,001-653-886-5591x4744,"91506 Jennifer Bridge, Lake David, IL 39227",East Leah,Iowa,Palau,31299,2025-05-03,Premium,Social Media
C000648,Joanne,Jackson,pwalter@example.org,2748480233,"91637 Murphy Mountain, Jerryview, NC 38228",Hudsonside,Wyoming,Botswana,76215,2025-03-26,Basic,Organic
C000649,Jacqueline,Sanders,martinezmichael@example.com,(717)216-3457,"3787 Smith Spring, Mcknightshire, SC 34740",Christopherberg,Maryland,Mayotte,50005,2024-05-06,Standard,Social Media
C000650,Melissa,Shaw,pmartinez@example.net,762.707.6448x09113,"727 William Forks, Port Edward, AR 44332",Jimtown,Wisconsin,Cameroon,01208,2025-03-27,Basic,Social Media
C000651,George,Ross,ibailey@example.net,001-725-970-8834x2274,"06021 Nicole Inlet Apt. 372, Herrerachester, CA 51590",South Josephmouth,Michigan,Singapore,92437,2024-12-01,Basic,Email
C000652,Matthew,Clayton,brownrobert@example.org,469.683.7846x759,"68975 Tanya Vista Suite 148, Josephland, MT 22938",Port Lisahaven,Kentucky,Estonia,63699,2025-07-31,Basic,Social Media
C000653,Robert,Brown,jason74@example.com,323-793-3181x09176,"32818 Susan Alley Suite 866, Barrettchester, IL 38787",Lake Garyshire,Colorado,Saint Barthelemy,29777,2024-07-10,Premium,Paid Search
C000654,Wendy,Williams,colemansierra@example.org,8137557515,"USNS Murphy, FPO AP 21984",East Brendaport,Georgia,Montenegro,34069,2025-01-13,Standard,Organic
C000655,Kristen,Barr,amanda33@example.org,001-504-803-6655x9746,"6967 Walter Flats Apt. 631, Websterbury, GA 05862",North Keithborough,Iowa,Timor-Leste,93848,2025-04-15,Basic,Referral
C000656,Travis,Chavez,hmoreno@example.net,811-936-1006x3875,"3060 Beltran Pine, Coleburgh, AS 30973",West Sarah,Maine,Austria,87173,2024-09-19,Standard,Referral
C000657,John,Brown,asmith@example.org,001-690-816-4049x20022,"USNV Williams, FPO AA 71860",Lake Timothy,Idaho,South Georgia and the South Sandwich Islands,85643,2024-03-29,Premium,Organic
C000658,Edward,Holmes,buckkatherine@example.org,+1-513-217-3211x5057,"6519 Carroll Drive Suite 163, Jessicabury, RI 27205",Annachester,Alaska,Armenia,80101,2024-03-09,Basic,Email
C000659,Rebecca,Hoover,foxnicholas@example.org,951-928-3842x193,"92316 Watson Loaf Apt. 929, Lake Lesliemouth, IN 52846",Port Christopherborough,Colorado,South Africa,07002,2025-01-29,Basic,Social Media
C000660,Andrea,Freeman,josephcarroll@example.org,(638)934-1995x030,"36970 Gary Union, East Jon, IL 71880",Andersonville,Maryland,Guyana,12092,2024-09-24,Basic,Email
C000661,James,Hunt,duncanbrandy@example.net,+1-767-862-1279x38338,"742 Phillips Tunnel Apt. 538, Harveymouth, AR 80332",Port Andreaton,Michigan,Heard Island and McDonald Islands,25680,2023-08-15,Premium,Paid Search
C000662,Daryl,Cunningham,susanwhite@example.org,977.448.4757,"85305 Johnson Union Suite 544, Rogersburgh, MH 07115",Morrisonville,South Carolina,San Marino,82245,2025-03-07,Premium,Organic
C000663,Julie,Abbott,davidsmith@example.net,(945)244-4839x31575,"42035 Bailey Viaduct Apt. 123, Johnnyland, MT 79225",North Tammyhaven,Pennsylvania,Portugal,05206,2023-09-10,Standard,Email
C000664,Joseph,Hernandez,mistystrickland@example.org,001-609-208-1019x76886,"015 Amber Ways Apt. 008, Romeromouth, IN 21488",New Christinaborough,Montana,French Guiana,31809,2025-04-23,Premium,Organic
C000665,Aaron,Conner,nwalls@example.org,001-249-527-3749x98578,"178 Emily Burg, Richardborough, MO 99648",Mooreton,Montana,New Caledonia,85136,2023-11-20,Premium,Referral
C000666,Anthony,Robinson,kevin35@example.org,(323)708-3899x99016,"498 Michelle View, East Taraview, FM 96489",Vasquezstad,West Virginia,Czech Republic,04551,2025-04-30,Premium,Email
C000667,Bonnie,Powell,matthew10@example.org,001-435-847-3524x881,"39862 Melanie Oval Apt. 620, South Garyfurt, FL 48635",Yangfurt,Minnesota,Grenada,07774,2023-08-27,Standard,Social Media
C000668,Thomas,Macdonald,brownmark@example.net,544.624.2196x37660,"3650 Leah Views, South Brian, NV 48689",Herrerabury,Wisconsin,Afghanistan,76268,2023-09-24,Basic,Referral
C000669,John,Spencer,whiteeric@example.net,(751)744-5305x2956,"7455 Bell Lodge, Onealfort, ND 04707",West Richardfort,Oregon,Macao,98087,2024-10-26,Standard,Referral
C000670,Sergio,Armstrong,angela23@example.net,293-478-6364x069,"35262 Wheeler Crest, North Sean, DE 57903",West Charles,West Virginia,Hong Kong,03123,2024-08-03,Basic,Paid Search
C000671,Ann,Schaefer,davislauren@example.org,+1-370-568-3226,"35189 Louis Lock, Harveytown, PR 37166",Benjaminport,Maine,Saint Martin,95735,2024-07-02,Standard,Organic
C000672,Gabriel,Sexton,rhondatyler@example.com,960.678.2907x14353,"916 Burgess Ports, New Derekshire, AL 17868",Carmenchester,California,Cuba,77859,2023-12-23,Standard,Referral
C000673,Lisa,Kelly,hardybrandon@example.org,001-673-808-4421x3354,"67881 Johnson Way, Lake Chaseborough, CO 37702",East Ericville,Illinois,Israel,07586,2025-04-03,Standard,Social Media
C000674,Adam,Shaw,stephenschristine@example.net,700-234-9920x68563,"8006 Savage Viaduct Apt. 149, Matthewside, PA 07874",Cooperland,Utah,Djibouti,60998,2023-09-17,Premium,Social Media
C000675,Johnny,White,poolestacy@example.org,6535576725,"93289 Jason Estates, Port Laurenland, CA 25457",Philipside,Wisconsin,Macao,92859,2024-11-21,Premium,Email
C000676,John,Melton,schmidtdavid@example.com,394-683-4163,"29014 Ann Walk, New Carlyland, WY 34367",Meyershaven,Georgia,Chad,92186,2024-02-24,Standard,Paid Search
C000677,David,Fischer,jessica35@example.com,310-802-8116x915,"PSC 7924, Box 6838, APO AE 53049",South Hannah,California,Martinique,22573,2024-02-14,Standard,Organic
C000678,Michael,Perry,clinetimothy@example.net,203-415-7928x10961,"4997 Cruz Walk, West Daniel, MD 63654",West Jadeburgh,Rhode Island,Cameroon,09594,2023-10-27,Basic,Social Media
C000679,Whitney,Montgomery,qweeks@example.com,842.320.9779x361,"9477 Jonathan Orchard, Seanville, ID 84752",Smithshire,Alabama,Tonga,86181,2024-01-26,Basic,Social Media
C000680,Joyce,Yoder,david37@example.com,8019456268,"05557 Rodriguez Parkways, West Jacob, IL 60905",North Edward,Maine,Mozambique,73283,2024-06-19,Premium,Email
C000681,Molly,Jensen,adam29@example.org,001-849-361-0154x0511,"914 Robert Center Apt. 041, Shannonstad, KS 53029",Kristenchester,New Hampshire,Somalia,64488,2023-11-14,Standard,Paid Search
C000682,Lydia,Gardner,lisa41@example.net,8224172650,"7040 Stewart Hills, West Donnafurt, WV 86544",New Michelle,Colorado,Panama,50674,2023-11-28,Premium,Email
C000683,Erin,Roman,juarezjonathan@example.com,001-813-274-3997x98310,"5111 Laura Crescent, Lawrenceborough, MS 85336",Robertstad,Louisiana,Moldova,06820,2024-11-13,Premium,Paid Search
C000684,Eileen,Smith,gpeterson@example.com,001-990-811-2071x4541,"61543 Mclaughlin Ramp, Lake Claudia, RI 13610",Hillview,Tennessee,Mayotte,85096,2024-04-24,Basic,Referral
C000685,Richard,Anderson,holtshelly@example.net,(401)558-8229x53146,"841 Carter Knoll Apt. 266, Gregstad, TX 92139",North Juan,Michigan,Eritrea,78134,2024-05-04,Premium,Organic
C000686,Patrick,Duncan,gonzalezkara@example.org,(501)812-7336,"7508 Strickland Port Apt. 156, South Emilyborough, SC 60619",North Roberto,Georgia,Tonga,72593,2023-12-05,Standard,Paid Search
C000687,Susan,Douglas,richard37@example.org,700-655-3182x4017,"7678 Shawn Prairie Apt. 006, Lake Randy, GA 93104",East Christopher,New Hampshire,Barbados,09133,2024-11-07,Premium,Referral
C000688,David,Richardson,dcervantes@example.org,(701)500-5495,"2533 Beck Point, Josephberg, MS 81271",Alexandriaview,Georgia,Lao People's Democratic Republic,32108,2023-10-18,Premium,Organic
C000689,Paige,Gutierrez,kyle39@example.com,981.720.8987,"41451 Ricky Ridge Apt. 454, East Michellebury, NM 49260",Luisshire,Montana,Bangladesh,79577,2025-01-19,Basic,Paid Search
C000690,Shane,Davis,littlegregory@example.org,001-579-712-4810,"621 Charles Tunnel Apt. 100, North Cole, AR 70081",South Aaronstad,Florida,Japan,34925,2025-02-06,Basic,Paid Search
C000691,Terry,Blackburn,santanachristie@example.net,001-736-998-6810x86324,"75827 Dominguez Cliffs Suite 977, South Lisabury, AS 77161",West Shawnmouth,Utah,Lebanon,89893,2025-02-20,Premium,Social Media
C000692,Jeffery,Carey,fburch@example.com,862-283-7695,"11958 Sean Summit Apt. 297, Aliview, FM 03628",Benderview,Ohio,Montenegro,81496,2023-11-15,Premium,Referral
C000693,Matthew,Humphrey,angelasmith@example.org,9205568609,"09853 Hernandez Cove Suite 395, Lake Joseph, AZ 32681",Lake Stephaniehaven,Florida,Cambodia,07154,2025-04-29,Premium,Social Media
C000694,Thomas,Swanson,edwardsjoshua@example.com,+1-948-491-5163x047,"3725 Adam Pines Apt. 219, Rushtown, UT 50772",Connerburgh,North Dakota,Tanzania,90012,2025-03-24,Premium,Paid Search
C000695,Melanie,Brown,ahall@example.org,733.289.4088x796,"089 Owen Bridge, New Melindamouth, CT 78997",North Geoffrey,Oklahoma,Saudi Arabia,83548,2025-07-05,Basic,Social Media
C000696,Kelly,Hunter,seanrobinson@example.com,(738)305-6001,"272 Harris Cape, West Brandon, MS 52209",West Alexander,North Carolina,Haiti,25103,2023-11-10,Premium,Organic
C000697,Sherry,Smith,alex01@example.net,916-279-4068x18555,"USCGC Bradley, FPO AA 39289",East Nicholas,Virginia,Lebanon,84868,2023-11-19,Basic,Organic
C000698,Kristy,Burke,clarkjohn@example.net,+1-637-375-6616x509,"PSC 3112, Box 0034, APO AE 24242",Samuelport,Utah,Egypt,24135,2024-05-27,Premium,Organic
C000699,Lisa,Roberts,davidrodriguez@example.net,734.321.4935x75201,"7405 Berry Haven, South Elizabeth, MT 28790",Fitzgeraldstad,Pennsylvania,Philippines,52489,2024-03-15,Standard,Paid Search
C000700,Kenneth,Robinson,tracey65@example.net,676-826-0793x28197,"18086 Tanya Junctions Suite 413, Jordanside, AS 71867",Stokesstad,California,Cote d'Ivoire,06228,2024-02-11,Basic,Social Media
C000701,Austin,Hooper,robert96@example.com,867-227-5253,"52920 David Knolls Suite 901, Chambersshire, AK 26819",Mcmillanside,New Mexico,Maldives,48942,2025-06-19,Premium,Paid Search
C000702,James,Robinson,kholland@example.com,001-648-606-5834x717,"184 Peggy Springs Apt. 944, Port Frankchester, MI 16826",Stewartstad,Oklahoma,Botswana,40586,2025-07-21,Standard,Organic
C000703,Mark,Riddle,aaronmccarty@example.com,943-639-7648x690,"598 Courtney Plaza, Port Russellmouth, PW 04355",Lake Michelle,Wyoming,Djibouti,68795,2024-06-29,Premium,Email
C000704,Antonio,Hunter,williamsanthony@example.com,001-666-285-4576,"848 Allen Summit, North Steven, VI 96149",Murphyfort,Oregon,British Indian Ocean Territory (Chagos Archipelago),65160,2024-08-22,Basic,Organic
C000705,Stacy,Weeks,john70@example.com,+1-902-690-1377x19270,"722 Michael Track Apt. 340, Evanshaven, NE 19567",New Lisa,Wyoming,Vanuatu,96563,2024-05-05,Basic,Organic
C000706,Michael,Galvan,amandachavez@example.com,(979)294-8128,"04153 Tara Divide Suite 603, North John, AK 16580",East Michael,West Virginia,Cocos (Keeling) Islands,02517,2024-04-09,Standard,Email
C000707,Ana,Thompson,qcook@example.org,657.428.5277,"18515 Mallory Summit Suite 262, Edwardsburgh, NY 26720",Lake Maureen,New Jersey,Pitcairn Islands,28280,2025-03-03,Standard,Referral
C000708,Allison,Hughes,nina52@example.net,645.376.4517,"861 Michael Camp, Brittanystad, AS 63212",Port Amberchester,Montana,Turkmenistan,45569,2025-04-10,Basic,Organic
C000709,Donald,Tran,danielle07@example.org,4276776900,"071 Brittany Ridge, Port Yvette, MP 27351",East Tonychester,Delaware,Paraguay,72945,2024-06-06,Standard,Referral
C000710,Eric,Garcia,alisha49@example.org,+1-778-563-0987x1956,"03042 Clark Forges Apt. 432, West Joshua, WV 70949",Meganchester,Alabama,Cote d'Ivoire,79510,2025-07-23,Premium,Referral
C000711,Maria,Mccarthy,johnsoncory@example.org,+1-566-635-2151x77353,"6216 Thomas Fort, Port Jeremy, RI 29544",North Phillipshire,New Jersey,Honduras,88061,2024-01-20,Premium,Referral
C000712,Erika,Barber,eclark@example.com,+1-258-874-7925x128,"881 David Stravenue Suite 956, New Matthew, VI 14026",East Deannaville,Wyoming,Faroe Islands,99526,2025-08-03,Standard,Email
C000713,Joyce,Harrington,davisjasmine@example.org,001-281-311-9655x0299,"USCGC Banks, FPO AP 74963",Lake Michael,West Virginia,Papua New Guinea,53156,2024-05-28,Basic,Organic
C000714,Blake,Hill,cantrellbobby@example.com,(346)919-4030x04156,"7160 Lee Divide Suite 293, Port Christina, NC 32555",North Katherine,Oregon,French Guiana,57793,2025-01-06,Premium,Email
C000715,Richard,Perry,linda59@example.com,8589815487,"20936 Amber Bypass, West Ernest, FM 60013",Amandaport,Colorado,Micronesia,69374,2024-05-25,Standard,Email
C000716,Danielle,Tucker,leeerik@example.net,(269)830-4935x010,"0178 Potter Radial, Murrayton, TX 78575",Donnatown,Arkansas,Malaysia,56246,2024-05-22,Basic,Organic
C000717,Kristin,Collins,david88@example.org,(288)522-7912x3213,"151 Winters Loop, New Shannon, MN 99202",Lake Caseyland,Hawaii,Burkina Faso,60969,2024-09-13,Standard,Email
C000718,Lori,Crawford,kristi21@example.com,(425)281-3631x45883,"57628 Shawn Forges, North Katherine, FL 33955",North Brianshire,Wisconsin,Tajikistan,33263,2023-09-15,Premium,Organic
C000719,Heather,Mcfarland,bheath@example.net,001-476-684-5735x39034,"03339 Williams Center Apt. 940, Williamsshire, LA 31380",Philipside,North Dakota,Martinique,71832,2024-05-29,Standard,Referral
C000720,Jake,Henry,chenleonard@example.com,299-461-7996x50234,"1780 Lisa Roads Apt. 590, Paulaville, RI 63021",East Nicole,North Carolina,Micronesia,35832,2023-12-18,Premium,Organic
C000721,Joseph,Page,rogerliu@example.com,001-762-207-1000x7109,"61354 Edward Points, Lake Jenniferstad, WV 18579",Kimberlyberg,Illinois,Seychelles,13006,2025-06-17,Premium,Social Media
C000722,William,Brown,toddrobert@example.net,001-606-403-5633x70023,"3243 Young Mill, Paulfurt, OR 01556",Port Lindabury,Colorado,Albania,46914,2024-03-01,Basic,Referral
